track_name,track_artist,track_popularity,track_album_name,track_album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
Beat It,Honeywagon,31,Songs From Neverland,2010-08-24,0.693,0.412,2,-11.337,0,0.029,0.115,0.0,0.0895,0.539,138.024,214227
Hey Ya,Obadiah Parker,3,Obadiah Parker Live,2007-01-01,0.574,0.489,4,-6.962,1,0.0298,0.578,0.0,0.121,0.572,155.942,267599
Loser,The Cleverlys,0,Cash Crop,2016-08-12,0.54,0.662,2,-5.224,1,0.0547,0.577,7.25e-06,0.123,0.58,163.989,259389
Float On,Ben Lee,0,John Tucker Must Die,2006-07-18,0.698,0.393,6,-8.312,1,0.0329,0.126,0.134,0.106,0.357,93.005,241187
Eye of the Tiger,The Rural Alberta Advantage,8,Drain The Blood b/w Eye Of The Tiger,2010-01-12,0.779,0.365,2,-11.394,0,0.0361,0.885,0.00175,0.0992,0.445,105.891,180867
99 Problems,Hugo,61,Old Tyme Religion,2011,0.529,0.557,9,-7.762,1,0.0738,0.0357,3.93e-05,0.0734,0.592,162.599,137427
Whole Wide World,Bahamas,63,Pink Strat,2009-07-21,0.731,0.447,5,-9.038,1,0.0386,0.598,0.000279,0.116,0.595,108.838,155240
Walking on Sunshine,Sam Amidon,36,BrooklynVegan Presents Sun Salute: A Tribute to Katrina & The Waves and Walking on Sunshine,2013-05-21,0.598,0.39,10,-11.798,1,0.028,0.952,0.0513,0.112,0.765,107.018,187724
Hot In Herre,Jenny Owen Youngs,41,The Take Off All Your Clothes - EP,2007,0.623,0.553,7,-7.441,1,0.0252,0.581,1.44e-06,0.0725,0.752,87.992,256120
Toxic,Yael Naim,4,Yael Naim,2007-10-22,0.647,0.299,8,-11.836,1,0.0632,0.605,5.56e-05,0.0685,0.157,120.043,267226
Don't You Want Me,Bahamas,10,The Secret Life Of Walter Mitty (Music From And Inspired By The Motion Picture),2013-01-01,0.669,0.217,0,-14.982,1,0.0446,0.91,0.023,0.12,0.322,110.944,199427
Ace of Spades,Lisa LeBlanc,0,"Why You Wanna Leave, Runaway Queen?",2016-09-30,0.313,0.911,4,-5.261,0,0.0464,0.0164,1.32e-05,0.314,0.561,74.819,155169
"It's Alright Ma, I'm Only Bleeding",The Duhks,0,The Village,2009-01-01,0.701,0.493,5,-8.303,1,0.0472,0.715,1.96e-05,0.111,0.311,108.01,349507
White Bird,Sam Bush,31,Laps In Seven,2006-01-01,0.557,0.517,5,-6.777,1,0.0254,0.387,0.0928,0.0776,0.485,122.383,360933
Take On Me,Love Canon,33,Greatest Hits Vol. 2,2012-11-21,0.61,0.665,7,-6.926,1,0.0314,0.238,0.00785,0.0928,0.549,91.976,224773
Love Is The Seventh Wave,The Duhks,28,The Duhks,2005,0.533,0.388,0,-10.334,1,0.104,0.575,0.0,0.248,0.919,137.852,205373
Happy,The Beef Seeds,30,Keepin' it Beefy,2015-01-19,0.64,0.758,10,-5.204,1,0.16,0.665,0.0,0.127,0.932,86.529,218044
For The Turnstiles,The Be Good Tanyas,35,Hello Love,2006-10-10,0.551,0.554,5,-9.403,1,0.028,0.164,9.4e-05,0.0869,0.523,79.812,266960
Senor (Tales Of Yankee Power),Tim O'Brien,36,Red On Blonde,2006-01-01,0.693,0.409,7,-12.553,0,0.0318,0.744,2.26e-05,0.11,0.73,105.336,242760
I Will,Alison Krauss,0,Now That I've Found You: A Collection,1995,0.554,0.22,1,-13.842,1,0.0285,0.891,0.00723,0.1,0.582,109.548,244067
Little Piece of My Heart,John Hartford,29,Gum Tree Canoe,1984-01-01,0.664,0.582,4,-11.052,1,0.0286,0.696,0.000388,0.228,0.743,96.403,190733
The Way You Make Me Feel,Honeywagon,30,Songs From Neverland,2010-08-24,0.667,0.574,2,-9.847,1,0.0315,0.205,0.0,0.122,0.882,139.911,193093
Brain Damage,The Austin Lounge Lizards,25,Lizard Vision,1991-01-01,0.507,0.578,2,-12.99,1,0.0529,0.549,3.13e-05,0.899,0.915,150.198,151067
Kid A,Punch Brothers,33,Who's Feeling Young Now?,2012,0.653,0.433,5,-11.264,1,0.043,0.81,0.223,0.237,0.577,104.667,292693
Wild Horses,Old & In The Way,47,Breakdown,1997-11-18,0.45,0.313,9,-15.786,1,0.0309,0.646,0.24,0.441,0.547,100.299,278533
Lucy in the Sky With Diamonds,Bill Evans,30,In Good Company,2012-05-15,0.427,0.368,2,-7.266,1,0.0325,0.788,0.969,0.0994,0.615,137.463,78733
Those Kinda Nights (feat. Ed Sheeran),Eminem,76,Music To Be Murdered By,2020-01-17,0.794,0.637,4,-6.29,0,0.339,0.028,0.0,0.0919,0.393,103.868,177693
Hit the Spot,Miles Casper,37,Hit the Spot,2020-01-10,0.577,0.554,1,-9.307,1,0.0358,0.311,0.0,0.109,0.578,79.963,147375
Till the World Ends,Ryan Nealon,38,Till the World Ends,2019-12-13,0.564,0.536,5,-7.779,1,0.0337,0.241,3.94e-05,0.091,0.162,129.932,276923
10,T'via,35,10,2019-12-22,0.715,0.478,9,-9.798,1,0.037,0.432,8.97e-06,0.179,0.41,141.098,182989
Overdrive,Dylan Wild,36,Overdrive,2020-01-03,0.348,0.866,5,-4.369,0,0.345,0.0644,0.0,0.111,0.542,160.15,134076
Win Again,Scott Paul,23,Win Again,2020-01-10,0.686,0.408,10,-10.814,1,0.0365,0.2,7.29e-05,0.314,0.382,59.989,206936
Get Up Here,Rezin,6,Get Up Here,2020-01-17,0.793,0.592,1,-10.361,1,0.289,0.224,0.0,0.0707,0.671,180.963,201561
Top of the World,423kidk,29,Kyle,2020-01-03,0.771,0.654,10,-7.578,0,0.192,0.399,0.000129,0.0763,0.339,89.994,154667
Wires,Ray Dawn,28,Wires,2019-08-02,0.841,0.578,11,-6.986,0,0.4,0.264,0.0,0.115,0.779,147.002,118367
Checks,Ray Dawn,41,Checks,2019-07-05,0.774,0.66,8,-7.478,0,0.216,0.265,8.62e-06,0.117,0.508,145.051,145655
Hold You Down,Milli,6,Hold You Down,2020-01-14,0.733,0.473,1,-8.23,1,0.0664,0.736,9e-06,0.125,0.225,129.987,221568
Drain Me,Sam Sky,14,Drain Me,2020-01-17,0.382,0.646,11,-6.312,0,0.0684,0.0404,0.0,0.0517,0.333,77.123,195352
Play the Fool,Gramm Thomas,0,Play the Fool,2020-01-17,0.543,0.53,1,-6.179,1,0.23,0.0175,5.06e-06,0.114,0.224,180.53,141061
Flaw in That,Marc Oso,12,Flaw in That,2019-12-20,0.706,0.456,4,-9.198,0,0.309,0.0514,0.0,0.153,0.229,154.03,187063
Don't Care,Offspin,13,Don't Care,2020-01-06,0.856,0.516,0,-9.487,1,0.0799,0.527,0.0,0.0671,0.59,139.984,186000
Sleepwalking,Ryan Nealon,25,Sleepwalking,2019-10-25,0.624,0.541,2,-6.897,0,0.024,0.0161,0.00126,0.604,0.223,89.988,235333
We Own Tonight - Radio Edit,Chris Odd,35,We Own Tonight,2019-10-18,0.454,0.898,5,-4.974,0,0.249,0.127,0.000541,0.473,0.602,121.93,188710
Kaloli,HONÜ,18,Hilo,2020-01-10,0.808,0.381,7,-8.784,0,0.0335,0.633,0.9,0.315,0.14,95.041,225789
Red Wine,Quinn O’Donnell,25,Red Wine,2020-01-10,0.589,0.137,2,-19.26,1,0.0307,0.595,0.0007,0.105,0.139,134.681,244994
yuh (fool),greisun,37,yuh (fool),2019-11-22,0.657,0.636,6,-5.444,0,0.0692,0.0983,0.000184,0.109,0.634,149.884,164000
You Said,heartbreaker,29,You Said,2020-01-02,0.277,0.48,0,-8.745,1,0.0411,0.0173,0.0,0.0782,0.289,97.005,207835
Forever Numb,Skilla O.P.,26,Forever Numb,2019-07-24,0.694,0.528,10,-12.454,0,0.053,0.00748,0.0328,0.0974,0.0735,142.047,223376
Bottle of Pills,John The Blind,44,Bottle of Pills,2019-10-11,0.565,0.734,5,-4.82,1,0.0416,0.127,0.0,0.108,0.474,142.006,202549
This Feeling,Wade B,32,This Feeling,2019-07-05,0.803,0.491,2,-10.109,1,0.141,0.197,0.0,0.119,0.339,139.987,233143
Way Out,Minty Burns,23,Way Out,2019-06-14,0.732,0.49,0,-8.602,1,0.127,0.318,0.0,0.15,0.452,124.009,157949
Uiie,Minty Burns,15,The Dispensary,2018-12-25,0.8,0.614,6,-8.073,0,0.112,0.0472,0.0,0.291,0.203,130.099,148167
Dab Man,Minty Burns,29,The Dispensary,2018-12-25,0.823,0.526,5,-7.01,0,0.0782,0.0308,0.0,0.0955,0.314,101.987,225722
Room Full of Toys,L.B.,33,Room Full of Toys,2020-01-02,0.556,0.439,5,-13.149,0,0.393,0.149,0.0,0.127,0.664,179.997,178667
Mind Reader,Jaden Dixon,29,Mind Reader,2019-12-27,0.868,0.547,11,-8.117,1,0.153,0.0419,2.73e-05,0.106,0.408,119.966,160755
Toma,Mike Moonnight,19,Toma,2019-02-05,0.873,0.508,8,-12.849,1,0.144,0.0168,0.546,0.0765,0.72,131.023,177068
Keep Moving,Marc Oso,3,The Numb Soul,2019-08-27,0.779,0.375,3,-14.958,0,0.173,0.768,0.0,0.171,0.189,119.886,194821
Twenty20,Toby Beck,17,Twenty20,2020-01-04,0.861,0.45,1,-13.399,1,0.0752,0.00732,3.25e-06,0.177,0.336,96.978,169458
Hoes Mad,Lil Eli,16,Hoes Mad,2019-09-25,0.945,0.61,9,-8.168,1,0.0711,0.5,4.84e-05,0.0833,0.528,100.028,115657
WTV,DÉRLY,19,WTV,2019-10-25,0.855,0.533,10,-10.269,0,0.136,0.0984,3.89e-06,0.111,0.486,130.975,164415
All on You,Alvin Marquis,21,All on You,2019-10-25,0.792,0.692,0,-3.376,1,0.158,0.0321,0.0,0.154,0.649,77.021,218182
I'll Do for Ya,Johnnie Floss,16,I'll Do for Ya,2018-12-10,0.77,0.789,10,-3.502,1,0.236,0.123,3.26e-06,0.0464,0.961,162.069,256679
Changes,Lauv,79,~how i'm feeling~,2020-01-02,0.532,0.455,2,-8.366,1,0.156,0.452,0.0,0.237,0.204,148.182,160187
Despair,Christopher Needle,20,Exile,2019-12-18,0.685,0.386,0,-10.854,1,0.0325,0.132,0.000115,0.09,0.118,124.962,165717
Tragedy,Christopher Needle,20,Exile,2019-12-18,0.636,0.488,1,-9.035,0,0.0721,0.000601,0.0,0.362,0.192,99.953,157443
Lost Boys,Christopher Needle,26,Exile,2019-12-18,0.599,0.499,1,-11.184,0,0.429,0.411,4.33e-06,0.223,0.34,81.59,237227
Bounce,Emassin,16,The Cloud,2014-12-31,0.557,0.825,1,-4.207,1,0.25,0.0584,0.0,0.303,0.579,126.4,165452
On the Run,Minty Burns,28,Hollywood Forever,2019-10-31,0.734,0.705,2,-6.15,1,0.208,0.0481,0.0,0.361,0.573,150.071,181400
X Now,Nicky Kuba,36,X Now,2019-11-25,0.881,0.488,6,-8.922,0,0.118,0.211,0.000168,0.0902,0.617,122.988,202652
Haunted,Minty Burns,39,Hollywood Forever,2019-10-31,0.838,0.619,9,-5.458,0,0.243,0.575,2.52e-05,0.0718,0.359,96.007,181760
Can't Touch Me,Ansvh,17,Syrn?,2019-12-08,0.62,0.775,9,-7.7,0,0.342,0.751,2.89e-05,0.157,0.833,166.143,156685
Ghost,423kidk,14,Kyle,2020-01-03,0.659,0.611,11,-7.885,1,0.035,0.0941,0.0,0.287,0.171,123.0,161951
Major Keys,Ansvh,14,Syrn?,2019-12-08,0.687,0.459,7,-8.664,1,0.161,0.329,7.75e-05,0.109,0.211,125.047,158819
Rider,423kidk,14,Kyle,2020-01-03,0.607,0.647,0,-7.275,1,0.0381,0.262,3.12e-06,0.112,0.447,89.993,192333
Lit,Charles DaBeast,14,Lit,2019-12-31,0.785,0.368,3,-8.926,0,0.0975,0.097,0.0,0.155,0.563,115.042,234005
Underdog,Still Diligent,16,Underdog,2014-10-28,0.567,0.641,0,-9.654,0,0.289,0.0515,0.0,0.0838,0.536,152.045,221414
Smoke Alone,Minty Burns,34,The Dispensary,2018-12-25,0.797,0.66,10,-5.802,0,0.0924,0.0697,4.9e-06,0.133,0.285,120.007,280294
Breaking Me Off,R3load,27,Breaking Me Off,2019-11-22,0.717,0.211,1,-18.88,0,0.0665,0.386,0.000368,0.162,0.0829,125.912,259338
Zabuza,NoBodyGHY,34,Bakudo 9,2019-11-29,0.778,0.479,10,-8.656,1,0.225,0.788,0.000171,0.149,0.613,77.524,60447
Come Thru (with Usher),Summer Walker,80,Over It,2019-10-04,0.679,0.728,5,-3.092,0,0.154,0.159,0.0,0.107,0.46,152.001,181013
I Forgot That You Existed,Taylor Swift,79,Lover,2019-08-23,0.664,0.316,5,-10.345,1,0.519,0.298,2.03e-06,0.0812,0.541,92.875,170640
Ti volevo dedicare (feat. J-AX & Boomdabash),Rocco Hunt,78,Libertà,2019-08-30,0.754,0.725,8,-6.058,1,0.0661,0.0104,0.0,0.192,0.271,120.002,208133
Una volta ancora (feat. Ana Mena),Fred De Palma,55,Una volta ancora (feat. Ana Mena),2019-06-04,0.771,0.638,8,-5.342,1,0.0622,0.0848,0.0,0.104,0.591,124.039,174291
Barrio,Mahmood,75,Barrio,2019-08-30,0.804,0.702,11,-6.553,0,0.072,0.0582,0.0,0.11,0.575,122.027,165246
Dove e quando,Benji & Fede,53,Dove e quando,2019-05-31,0.763,0.692,1,-6.158,1,0.0381,0.0931,0.0,0.0644,0.691,124.998,190409
Immigrato,Checco Zalone,56,Immigrato,2019-12-06,0.641,0.751,10,-4.516,0,0.0373,0.169,0.0,0.114,0.692,119.688,180294
Tutto Questo Sei Tu,Ultimo,76,Tutto Questo Sei Tu,2019-12-13,0.45,0.514,2,-5.571,1,0.0277,0.444,0.0,0.112,0.421,161.973,245053
Non Avere Paura,Tommaso Paradiso,75,Non Avere Paura,2019-09-25,0.568,0.678,0,-6.185,1,0.0366,0.428,0.0,0.107,0.241,104.992,247478
Shukar,Andra,52,Shukar,2017-03-03,0.687,0.651,9,-5.36,0,0.0853,0.147,0.0,0.305,0.661,99.994,182680
Margarita (con Marracash),Elodie,70,Margarita (con Marracash),2019-06-12,0.834,0.668,11,-7.069,0,0.0949,0.0517,0.0,0.044,0.755,95.996,177813
JAMBO,Takagi & Ketra,70,JAMBO,2019-05-24,0.74,0.777,7,-5.425,0,0.163,0.0399,0.0,0.0835,0.767,129.98,157024
Il tuo profumo,Fred De Palma,73,Uebe,2019-09-13,0.782,0.657,5,-7.592,1,0.0501,0.0034,0.0,0.111,0.303,106.014,160856
Mambo Salentino,Boomdabash,69,Mambo Salentino,2019-06-07,0.906,0.662,3,-6.707,0,0.319,0.248,0.0,0.067,0.863,100.035,155414
Arrogante,Irama,69,Arrogante,2019-05-24,0.722,0.772,11,-5.71,1,0.0458,0.154,0.0,0.337,0.687,102.009,196471
Soldi,Mahmood,14,Gioventù Bruciata,2019-02-06,0.69,0.581,3,-9.832,0,0.0466,0.0404,0.0,0.111,0.372,94.904,195476
Duemila volte,Marco Mengoni,69,Duemila volte,2019-10-04,0.51,0.733,0,-5.519,0,0.0579,0.0396,0.0,0.154,0.372,145.923,202159
Stringimi Più Forte,Giordana Angi,34,Stringimi Più Forte,2019-08-26,0.677,0.671,2,-4.801,1,0.0546,0.118,0.0,0.0734,0.233,100.065,219712
Ostia Lido,J-AX,69,Ostia Lido,2019-05-17,0.874,0.786,9,-5.723,1,0.186,0.114,0.0,0.108,0.688,108.944,172945
Per Un Milione,Boomdabash,61,Per Un Milione,2019-02-06,0.741,0.744,7,-4.099,0,0.0472,0.103,0.0,0.0852,0.898,85.987,174616
Accetto Miracoli,Tiziano Ferro,52,Accetto Miracoli,2019-09-20,0.533,0.434,0,-5.473,1,0.0315,0.867,3.73e-06,0.107,0.247,78.463,211736
Playa,Baby K,67,Playa,2019-05-31,0.837,0.577,2,-5.854,1,0.168,0.0403,0.0,0.0721,0.73,109.904,192000
Rondini Al Guinzaglio,Ultimo,70,Colpa Delle Favole,2019-04-05,0.505,0.579,2,-7.231,1,0.0324,0.576,0.0,0.0903,0.439,141.655,240739
In Mezzo A Questo Inverno,Tiziano Ferro,66,Accetto Miracoli,2019-11-22,0.633,0.532,7,-5.276,1,0.0308,0.847,0.0,0.101,0.317,124.042,225387
Magnifico difetto,Benji & Fede,67,Good Vibes,2019-10-18,0.508,0.521,7,-6.749,1,0.0377,0.411,0.0,0.104,0.459,81.995,204978
Vento sulla luna (feat. Rkomi),Annalisa,65,Vento sulla luna (feat. Rkomi),2019-11-29,0.685,0.854,5,-5.859,0,0.051,0.0224,0.0,0.209,0.871,81.959,231765
Stupida Allegria,Emma,61,Fortuna,2019-10-25,0.721,0.868,9,-4.779,0,0.0577,0.15,4.17e-06,0.262,0.865,102.032,198347
BRAVI A CADERE - I polmoni,Marracash,76,Persona,2019-10-31,0.608,0.693,5,-5.676,0,0.103,0.163,0.0,0.104,0.276,95.005,200214
La hit dell'estate,Shade,69,La hit dell'estate,2019-06-18,0.758,0.834,6,-4.86,0,0.0997,0.271,0.0,0.0942,0.638,119.963,188375
"Calipso (with Dardust) (feat. Sfera Ebbasta, Mahmood & Fabri Fibra)",Charlie Charles,71,"Calipso (with Dardust) (feat. Sfera Ebbasta, Mahmood & Fabri Fibra)",2019-04-26,0.775,0.661,6,-6.178,0,0.183,0.0261,2.09e-05,0.112,0.467,112.029,190700
Tua Per Sempre,Elisa,64,Diari Aperti,2019-05-03,0.394,0.794,4,-4.369,1,0.0716,0.272,0.0,0.103,0.585,81.621,207347
C'est la vie,Achille Lauro,67,1969,2019-04-12,0.452,0.51,11,-8.199,0,0.0397,0.167,0.0,0.106,0.54,73.022,193147
È sempre bello,Coez,62,È sempre bello,2019-01-11,0.692,0.63,8,-6.792,1,0.164,0.0732,0.0,0.0865,0.499,110.919,203872
Sale (feat. Shari),Benji & Fede,67,Good Vibes,2019-10-18,0.543,0.563,0,-7.333,1,0.0457,0.5,0.0,0.0616,0.37,99.562,157300
Pensare Male (con Elodie),The Kolors,62,Pensare Male (con Elodie),2019-03-15,0.662,0.882,9,-5.123,0,0.203,0.228,0.0,0.309,0.797,91.947,209348
Per due che come noi,Brunori Sas,62,Per due che come noi,2019-12-13,0.47,0.497,0,-6.883,1,0.0372,0.655,1.07e-06,0.166,0.307,137.642,227681
I Tuoi Particolari,Ultimo,66,I Tuoi Particolari,2019-02-06,0.659,0.588,0,-5.682,1,0.063,0.632,0.0,0.124,0.297,135.884,219939
CHEYENNE - feat. Charlie Charles,Francesca Michielin,68,CHEYENNE (feat. Charlie Charles),2019-11-15,0.606,0.568,1,-7.363,1,0.0635,0.178,5.57e-05,0.123,0.244,105.976,205189
Al Telefono,Cesare Cremonini,44,2C2C (The Best Of),2019-11-29,0.469,0.507,11,-8.637,0,0.0358,0.00544,8.8e-06,0.0872,0.0391,149.887,287240
m8nstar,tha Supreme,65,m8nstar,2019-05-03,0.58,0.758,4,-6.448,0,0.044,0.0548,0.0,0.114,0.437,164.924,164825
La tua canzone,Coez,71,È sempre bello,2019-03-29,0.491,0.776,1,-5.119,1,0.0596,0.0907,0.0,0.111,0.626,179.927,192040
Anche Fragile,Elisa,8,Diari Aperti,2018-10-26,0.435,0.578,2,-3.796,1,0.032,0.275,0.0,0.158,0.147,130.455,239693
Quando Fuori Piove,Ultimo,62,Colpa Delle Favole,2019-04-05,0.411,0.448,11,-7.921,1,0.0408,0.571,0.0,0.104,0.333,152.245,221425
Senza Pensieri (feat. Loredana Bertè & J-AX),Fabio Rovazzi,62,Senza Pensieri,2019-07-10,0.822,0.856,9,-4.354,1,0.0353,0.165,4.12e-05,0.0779,0.692,114.983,185935
Domenica,Coez,67,È sempre bello,2019-03-29,0.695,0.708,9,-6.348,0,0.0428,0.182,0.0,0.0462,0.599,105.997,201547
Senza farlo apposta,Shade,61,Senza farlo apposta,2019-02-06,0.518,0.822,1,-4.546,1,0.0645,0.3,0.0,0.067,0.314,127.793,215156
Fanfare (feat. Guè Pequeno),Elettra Lamborghini,59,Twerking Queen,2019-06-14,0.707,0.89,0,-3.234,0,0.0725,0.0172,0.0,0.177,0.938,101.029,180594
Lento,Boro Boro,73,Lento,2019-06-07,0.651,0.864,8,-5.799,0,0.225,0.378,0.0,0.227,0.812,181.936,162363
La ragazza con il cuore di latta,Irama,59,La ragazza con il cuore di latta,2019-02-06,0.612,0.687,0,-7.093,1,0.182,0.279,0.0,0.209,0.305,99.939,222101
Senza Di Me (feat. Venerus & Franco126),Gemitaiz,68,Senza Di Me,2018-12-21,0.698,0.636,8,-5.844,1,0.034,0.167,0.0,0.125,0.313,107.282,201961
Mademoiselle,Sfera Ebbasta,67,Mademoiselle,2019-03-12,0.794,0.702,6,-5.656,0,0.0346,0.0671,0.0,0.155,0.535,121.938,189344
ARSENICO,AIELLO,62,ARSENICO,2019-03-27,0.701,0.575,0,-7.843,1,0.0474,0.492,0.0,0.106,0.652,82.022,180651
Maradona y Pelé,Thegiornalisti,66,Maradona y Pelé,2019-05-17,0.683,0.823,9,-4.885,0,0.23,0.0867,0.0,0.406,0.668,119.905,201985
Io Sono Bella,Emma,33,Io Sono Bella,2019-09-06,0.697,0.721,1,-6.328,1,0.043,0.000981,0.0,0.0618,0.642,123.037,183185
Los Angeles (feat. Guè Pequeno),The Kolors,60,Los Angeles (feat. Guè Pequeno),2019-10-03,0.675,0.82,11,-5.261,0,0.0398,0.161,1.14e-06,0.425,0.51,109.08,209018
Quel sorriso in volto,Modà,56,Quel sorriso in volto,2019-06-21,0.477,0.618,8,-6.643,1,0.0259,0.0203,0.0,0.0901,0.186,158.059,241760
Siamo,Eros Ramazzotti,59,Vita Ce N'è,2018-11-23,0.635,0.909,5,-3.165,0,0.0452,0.143,0.0,0.12,0.495,120.07,218427
LA MIA ULTIMA STORIA,AIELLO,53,LA MIA ULTIMA STORIA,2019-09-06,0.641,0.431,7,-7.197,1,0.0964,0.503,0.0,0.08,0.45,74.832,203600
"La Luna e la Gatta (feat. Tommaso Paradiso, Jovanotti, Calcutta)",Takagi & Ketra,64,"La Luna e la Gatta (feat. Tommaso Paradiso, Jovanotti, Calcutta)",2019-03-01,0.765,0.701,11,-4.089,0,0.058,0.0579,0.0,0.334,0.758,103.998,191639
Al di là dell’amore,Brunori Sas,61,Al di là dell’amore,2019-09-19,0.697,0.731,7,-4.629,1,0.0413,0.017,0.0,0.0758,0.718,99.995,204924
Vivere Tutte Le Vite - con Carl Brave,Elisa,66,Diari Aperti,2019-05-03,0.604,0.639,11,-8.501,0,0.128,0.134,0.0,0.0879,0.491,171.887,220604
Musica che resta,Il Volo,47,Musica che resta,2019-02-06,0.329,0.796,2,-3.429,0,0.0538,0.13,0.0,0.156,0.381,143.988,196601
Momenti perfetti,Giusy Ferreri,52,Momenti perfetti,2019-10-18,0.581,0.891,11,-4.162,0,0.107,0.0138,0.0,0.341,0.616,178.089,197920
A DOMANI PER SEMPRE,Sofia Tornambene,63,A DOMANI PER SEMPRE,2019-11-22,0.683,0.42,10,-9.5,1,0.034,0.225,0.0,0.146,0.148,125.931,217619
Quelli come me,Modà,51,Quelli come me,2019-08-30,0.512,0.644,3,-6.259,1,0.0288,0.0284,0.0,0.0953,0.159,126.001,216093
Per Le Strade Una Canzone (feat. Luis Fonsi),Eros Ramazzotti,56,Vita Ce N'è,2018-11-23,0.715,0.875,10,-3.412,1,0.0968,0.228,0.0,0.265,0.57,93.039,210613
Nonno Hollywood,Enrico Nigiotti,50,Nonno Hollywood,2019-02-06,0.622,0.56,7,-5.256,1,0.0562,0.159,0.0,0.139,0.334,126.031,226993
In questa città,Max Pezzali,58,In questa città,2019-11-08,0.642,0.755,2,-6.896,1,0.0425,0.00526,0.0,0.161,0.582,74.857,204000
6 del mattino (feat. Brancar),Jake La Furia,61,6 del mattino (feat. Brancar),2019-06-28,0.809,0.768,5,-5.198,0,0.09,0.112,0.0,0.0719,0.525,127.911,178125
Ipocondria,Ultimo,65,Colpa Delle Favole,2019-04-05,0.711,0.567,5,-7.0,1,0.0798,0.343,0.0,0.161,0.718,119.99,181301
Ci siamo capiti male,Biagio Antonacci,47,Chiaramente visibili dallo spazio,2019-11-29,0.609,0.674,7,-6.207,0,0.0399,0.213,3.06e-06,0.109,0.548,81.967,181080
Turbococco,Ghali,61,Turbococco,2019-06-21,0.727,0.871,4,-3.944,0,0.061,0.135,7.59e-05,0.0492,0.963,94.992,156734
Puoi leggerlo solo di sera,Modà,51,Testa o croce,2019-10-04,0.5,0.516,2,-7.104,1,0.0314,0.0933,0.0,0.111,0.112,127.823,254933
Sorriso (Milano Dateo),Calcutta,66,Sorriso (Milano Dateo),2019-06-07,0.604,0.59,8,-7.469,1,0.0318,0.362,0.0,0.0959,0.359,90.994,177145
Brioschi,Franco126,61,Stanza Singola,2019-01-25,0.768,0.562,5,-7.79,0,0.215,0.472,0.0,0.102,0.737,92.013,219293
Una canzone che non so,Gazzelle,68,Post Punk,2019-10-25,0.705,0.502,11,-6.612,1,0.0262,0.384,0.0,0.123,0.548,119.862,185173
Can't Do Without Your Love,Stevie Wonder,1,Motown Unreleased 1969,2019-09-20,0.658,0.659,1,-5.937,0,0.0513,0.211,0.0,0.13,0.91,122.886,170635
Freedom,Zucchero,51,D.O.C.,2019-11-08,0.536,0.673,5,-5.879,0,0.0549,0.0025,0.0,0.131,0.415,97.981,242337
Dalla tua parte,Alessandra Amoroso,57,10,2018-10-05,0.592,0.764,5,-4.139,1,0.0641,0.644,0.0,0.0783,0.153,82.099,225720
Nuova Era (with Dardust),Jovanotti,61,Jova Beach Party,2019-06-07,0.505,0.822,1,-5.528,0,0.077,0.0459,0.0,0.066,0.233,119.37,227453
Return To Love,Andrea Bocelli,55,Return To Love,2019-10-03,0.494,0.434,8,-6.891,1,0.0308,0.609,0.0,0.118,0.138,127.985,274093
A chi mi dice,Il Volo,51,Musica,2019-02-22,0.306,0.606,7,-4.681,1,0.03,0.0876,0.0,0.146,0.166,159.848,219736
Stanza Singola (feat. Tommaso Paradiso),Franco126,65,Stanza Singola,2019-01-25,0.676,0.47,10,-7.831,1,0.0582,0.599,0.0,0.209,0.543,129.916,196615
La Tua Futura Ex Moglie,Willie Peyote,60,La Tua Futura Ex Moglie,2019-08-30,0.58,0.812,2,-6.398,0,0.218,0.555,6.97e-06,0.134,0.479,92.238,275402
Polynesia,Gazzelle,63,Polynesia,2019-06-21,0.783,0.726,11,-5.052,1,0.0965,0.0291,2.62e-06,0.0548,0.584,124.993,194590
Tequila e San Miguel,Loredana Bertè,53,Tequila e San Miguel,2019-05-10,0.804,0.789,5,-7.578,1,0.192,0.0533,0.0,0.0875,0.756,83.962,194385
Le parole lontane,Måneskin,61,Il ballo della vita,2018-10-26,0.635,0.573,2,-4.114,0,0.0279,0.397,0.0,0.133,0.403,125.946,204933
Quanto amore si dà (feat. Guè Pequeno),Gigi D'Alessio,51,Quanto amore si dà (feat. Guè Pequeno),2019-05-03,0.764,0.787,9,-5.553,1,0.0683,0.0667,9.18e-06,0.129,0.688,101.014,219505
Dolceamaro,Malgioglio,48,Dolceamaro,2019-04-19,0.688,0.877,2,-5.429,1,0.0517,0.00385,0.00229,0.841,0.96,134.962,227778
Cosa ci ha fatto l'amore,Nek,52,Il mio gioco preferito (Parte prima),2019-05-10,0.389,0.534,7,-6.333,1,0.0536,0.835,0.0,0.129,0.147,82.725,210213
Domani vedrai (feat. Gigi),Gigi D'Alessio,40,Domani vedrai (feat. Gigi),2019-07-12,0.748,0.83,6,-4.597,0,0.0503,0.027,5.19e-06,0.317,0.779,101.018,189507
Prima Che Diventi Giorno,Jovanotti,54,Jova Beach Party,2019-06-07,0.636,0.942,2,-3.47,1,0.0373,0.193,5.42e-05,0.386,0.581,110.028,299573
L'ammore,Gigi D'Alessio,45,Noi due,2019-10-18,0.685,0.619,9,-8.43,1,0.0418,0.592,0.00076,0.257,0.47,95.038,227173
